Row_Number,Cell_ID,MERFISH_cell_type_annotation.y
3886,2787445900359100140,MV_in_Gm26673
3887,2656144900557100150,astrocyte_1
3888,2787445900226100209,oligodendrocyte_progenitor_2
3889,2707604000110200186,DH_in_Cdh3
3890,2946331700000004461,oligodendrocyte_progenitor_2
3891,2795903600590200059,DH_ex_Prkcg/Rxfp1
3892,2656144300040100142,MV_ex_Syt2
3893,2726543700206100102,oligodendrocyte_progenitor_2
3894,2707604700094100194,DH_ex_Reln/Nmur2
3895,2707604800141200037,oligodendrocyte_progenitor_2
3896,2707604800142100084,visceral_motoneuron
3897,2787445900623100023,oligodendrocyte_progenitor_2
3898,2787445900285100105,oligodendrocyte_progenitor_2
3899,2707604000108100195,MV_in_Gm26673
3900,2707604700340100143,M_in_Tfap2b
3901,2787889600128100129,oligodendrocyte_progenitor_2
3902,2787445900364100177,alpha_motoneuron
3903,2796212800694100256,oligodendrocyte_1
3904,2945606900000014578,MV_in_Sema5b
3905,2707604700069200116,DM_ex_Zfhx3
3906,2707604700249100272,DH_ex_Nmu/Tac2
3907,2707604700095200020,DH_ex_Grp
3908,2795903600168200139,oligodendrocyte_progenitor_2
3909,2795103300380100211,MV_in_Gabra1
3910,2787445900097100192,DH_in_Cdh3
3911,2945606900000006393,oligodendrocyte_progenitor_2
3912,2707604800040100101,oligodendrocyte_progenitor_2
3913,2656144300209100108,oligodendrocyte_progenitor_2
3914,2787889600448100015,oligodendrocyte_progenitor_2
3915,2787445900621100040,oligodendrocyte_progenitor_2
3916,2787445900132100127,oligodendrocyte_progenitor_2
3917,2707604700340100184,oligodendrocyte_progenitor_2
3918,2707604800444100062,oligodendrocyte_progenitor_2
3919,2787889600129100068,oligodendrocyte_progenitor_2
3920,2787445900251100096,oligodendrocyte_progenitor_2
3921,2707604700037100181,oligodendrocyte_progenitor_2
3922,2796212800952200037,oligodendrocyte_progenitor_2
3923,2707604800342100161,oligodendrocyte_progenitor_2
3924,2787445900585200151,oligodendrocyte_progenitor_2
3925,2796212800756100105,oligodendrocyte_progenitor_2
3926,2795903600374100062,oligodendrocyte_progenitor_2
3927,2656144900218100074,astrocyte_1
3928,2787445900583100044,oligodendrocyte_progenitor_2
3929,2796212800792100170,MV_ex_Syt2
3930,2796212800460100068,oligodendrocyte_progenitor_2
3931,2787889600421100089,oligodendrocyte_progenitor_2
3932,2656143800130100147,oligodendrocyte_progenitor_2
3933,2787889600362100072,oligodendrocyte_progenitor_2
3934,2707604800197100049,oligodendrocyte_progenitor_2
3935,2787445900300100111,DH_ex_Gpr83
3936,2656144900191100095,astrocyte_1
3937,2795584800204100216,oligodendrocyte_progenitor_2
3938,2787889600312100176,DH_ex_Nmu/Tac2
3939,2707604800121100071,oligodendrocyte_progenitor_2
3940,2787445900733100021,oligodendrocyte_progenitor_2
3941,2787889600444100103,oligodendrocyte_progenitor_2
3942,2707604700109200065,oligodendrocyte_progenitor_2
3943,2707604000058100040,DH_ex_Sox5/Tac1
3944,2795584800456100019,oligodendrocyte_progenitor_2
3945,2726543700099100155,MV_in_Gabra1
3946,2787889600546100276,oligodendrocyte_progenitor_2
3947,2707604800364100255,oligodendrocyte_progenitor_2
3948,2656144300147100099,DH_in_Cdh3
3949,2795903600269100143,M_in_Tfap2b
3950,2726544600432100046,MV_in_Esrrb
3951,2787445900499100040,oligodendrocyte_progenitor_2
3952,2795903600694100063,oligodendrocyte_progenitor_2
3953,2787889600230100285,oligodendrocyte_progenitor_2
3954,2787889600521100075,oligodendrocyte_progenitor_2
3955,2787889600451100024,MV_ex_Shox2
3956,2656143800166100152,oligodendrocyte_progenitor_2
3957,2795903600670100260,DH_ex_Nmu/Tac2
3958,2707604700132100313,DH_ex_Reln/Nmur2
3959,2946331700000002115,MV_in_Sema5b
3960,2796212800668100186,DH_in_Pdyn
3961,2787445900265100186,oligodendrocyte_progenitor_2
3962,2787445900694100071,oligodendrocyte_progenitor_2
3963,2707604700154100041,oligodendrocyte_progenitor_2
3964,2656144900538100176,astrocyte_1
3965,2707604000056100280,oligodendrocyte_progenitor_2
3966,2787445900253100243,DH_in_Npy
3967,2787445900462100188,oligodendrocyte_progenitor_2
3968,2795903600320100057,oligodendrocyte_progenitor_2
3969,2656143800416100337,oligodendrocyte_progenitor_2
3970,2795103300160100139,oligodendrocyte_progenitor_2
3971,2726544600430100113,oligodendrocyte_progenitor_2
3972,2656143800391100068,oligodendrocyte_progenitor_2
3973,2656144900111100295,astrocyte_1
3974,2787889600413100171,DH_in_Npy
3975,2796212800715100183,M_ex_Vsx2
3976,2795584800345100134,oligodendrocyte_progenitor_2
3977,2796212800077100122,astrocyte_1
3978,2787445900621100038,DH_in_Npy
3979,2787445900435100150,oligodendrocyte_progenitor_2
3980,2787889600387100114,oligodendrocyte_progenitor_2
3981,2795584800484100036,oligodendrocyte_progenitor_2
3982,2796212800431200065,DH_in_Cdh3
3983,2787445900262100070,DH_in_Npy
3984,2707604700107100135,oligodendrocyte_progenitor_2
3985,2787445900254100010,oligodendrocyte_progenitor_2
3986,2656144900422100192,astrocyte_1
3987,2787889600352100143,oligodendrocyte_progenitor_2
3988,2707737900098100154,oligodendrocyte_progenitor_2
3989,2656143800240200041,oligodendrocyte_progenitor_2
3990,2707737900146100296,oligodendrocyte_progenitor_2
3991,2796212800920100114,oligodendrocyte_progenitor_2
3992,2707604700131100096,oligodendrocyte_progenitor_2
3993,2795903600541100085,oligodendrocyte_progenitor_2
3994,2707604700059100157,oligodendrocyte_progenitor_2
3995,2787889600312100040,DH_ex_Grpr
3996,2795903600401100105,oligodendrocyte_progenitor_2
3997,2945606900000029246,oligodendrocyte_progenitor_2
3998,2707604700108100045,oligodendrocyte_progenitor_2
3999,2796212800242100131,astrocyte_1
4000,2656143800155100195,oligodendrocyte_progenitor_2
4001,2656144900397100020,astrocyte_1
4002,2795103300096100030,oligodendrocyte_progenitor_2
4003,2795103300445100078,DH_in_Npy
4004,2707604800080100051,MV_in_Gabra1
4005,2726543700196100191,oligodendrocyte_progenitor_2
4006,2707604700388100033,oligodendrocyte_progenitor_2
4007,2787889600131100143,oligodendrocyte_progenitor_2
4008,2796212800667100244,astrocyte_1
4009,2795903600115100046,oligodendrocyte_progenitor_2
4010,2795903600143100151,DH_ex_Nmu/Tac2
4011,2707604700250100274,DH_ex_Nmu/Tac2
4012,2707604700250100288,DH_ex_Nmu/Tac2
4013,2796212800760100130,DH_ex_Reln/Nmur2
4014,2707604700060100150,MV_ex_Shox2
4015,2795903600322200203,oligodendrocyte_progenitor_2
4016,2795584800389100178,oligodendrocyte_progenitor_2
4017,2795584800350100094,oligodendrocyte_progenitor_2
4018,2726562700278100097,MV_in_Gm26673
4019,2945606900000008081,MV_ex_Syt2
4020,2796212800792100340,DM_ex_Zfhx3
4021,2787889600380100030,astrocyte_2
4022,2726562700161100014,oligodendrocyte_1
4023,2795584800389100155,MV_ex_Syt2
4024,2795903600115100246,oligodendrocyte_progenitor_2
4025,2656144900636100066,astrocyte_1
4026,2795903600185100182,oligodendrocyte_progenitor_2
4027,2656144900404100101,astrocyte_1
4028,2656144900423100047,astrocyte_1
4029,2656144900504100036,alpha_motoneuron
4030,2726544600384100098,MV_in_Sema5b
4031,2787445900686100267,DH_ex_Nmu/Tac2
4032,2707604800217200019,oligodendrocyte_progenitor_2
4033,2787445900720100065,oligodendrocyte_progenitor_2
4034,2707737900089100044,oligodendrocyte_progenitor_2
4035,2787445900134100039,oligodendrocyte_progenitor_2
4036,2795903600644100287,DH_ex_Nmu/Tac2
4037,2796212800328100134,oligodendrocyte_progenitor_2
4038,2946331700000008878,MV_in_Gm26673
4039,2787445900248100149,DH_ex_Grpr
4040,2656143800078100088,oligodendrocyte_progenitor_2
4041,2787445900226100166,oligodendrocyte_progenitor_2
4042,2787445900230100055,oligodendrocyte_progenitor_2
4043,2787445900401100145,oligodendrocyte_progenitor_2
4044,2787445900263100103,DH_ex_Reln/Nmur2
4045,2795103300191100159,oligodendrocyte_progenitor_2
4046,2787445900582100088,DM_ex_Zfhx3
4047,2946331700000012790,DH_ex_Reln/Nmur2
4048,2656144900377100275,DH_in_Cdh3
4049,2796212800823100141,MV_in_Gm26673
4050,2795584800344100173,alpha_motoneuron
4051,2795903600115100166,MV_in_Gabra1
4052,2787889600093100313,oligodendrocyte_progenitor_2
4053,2656144300148100276,oligodendrocyte_progenitor_2
4054,2795903600517100073,oligodendrocyte_progenitor_2
4055,2707737900114100062,oligodendrocyte_progenitor_2
4056,2945606900000028694,DM_ex_Zfhx3
4057,2707604700091100154,DH_in_Pdyn
4058,2795903600479100090,oligodendrocyte_progenitor_2
4059,2707604700412100140,DH_ex_Grpr
4060,2707604700084100222,oligodendrocyte_progenitor_2
4061,2787889600315100076,oligodendrocyte_progenitor_2
4062,2945606900000009968,DH_in_Cdh3
4063,2946331700000003455,astrocyte_1
4064,2787445900860100222,oligodendrocyte_progenitor_2
4065,2787445900545100231,DH_ex_Nmu/Tac2
4066,2795903600514100054,oligodendrocyte_progenitor_2
4067,2795584800066100049,oligodendrocyte_progenitor_2
4068,2787445900660100125,MV_ex_Shox2
4069,2795584800120100122,oligodendrocyte_progenitor_2
4070,2656144900557100276,astrocyte_1
4071,2707604000110100030,oligodendrocyte_progenitor_2
4072,2656144900235100192,astrocyte_1
4073,2796212800592100073,oligodendrocyte_progenitor_2
4074,2787445900441100114,oligodendrocyte_progenitor_2
4075,2656144900112100126,astrocyte_1
4076,2707604700107100170,MV_ex_Syt2
4077,2795584800492100040,oligodendrocyte_progenitor_2
4078,2656144900289100093,astrocyte_1
4079,2795903600437100031,oligodendrocyte_progenitor_2
4080,2946331700000017255,DH_ex_Reln
4081,2946331700000018909,astrocyte_1
4082,2787889600373100052,DH_in_Cdh3
4083,2795103300150100164,oligodendrocyte_progenitor_2
4084,2656143800167100064,oligodendrocyte_progenitor_2
4085,2796212800233100028,oligodendrocyte_progenitor_2
4086,2795103300331200093,MV_in_Sema5b
4087,2787445900790100050,alpha_motoneuron
4088,2795584800375100042,oligodendrocyte_progenitor_2
4089,2787445900588100050,oligodendrocyte_progenitor_2
4090,2656144300102100117,DH_ex_Tac2
4091,2796212800746100111,MV_in_Gm26673
4092,2787889600130100089,oligodendrocyte_progenitor_2
4093,2787445900623100063,MV_in_Gm26673
4094,2787445900243100202,oligodendrocyte_progenitor_2
4095,2726543700206100059,oligodendrocyte_progenitor_2
4096,2787889600132100132,oligodendrocyte_progenitor_2
4097,2787445900763100057,oligodendrocyte_progenitor_2
4098,2656144900615100243,astrocyte_1
4099,2787445900896100122,M_ex_Vsx2
4100,2787445900511100080,DH_ex_Grpr
4101,2656144900505100088,astrocyte_1
4102,2795584800381100131,oligodendrocyte_progenitor_2
4103,2787445900401100063,alpha_motoneuron
4104,2787445900598100044,MV_in_Sema5b
4105,2787889600415100110,oligodendrocyte_progenitor_2
4106,2796212800365100136,MV_in_Gabra1
4107,2707604800383100110,oligodendrocyte_progenitor_2
4108,2656144900640100093,DH_ex_Nmu/Tac2
4109,2787445900363100058,oligodendrocyte_progenitor_2
4110,2656144900589100181,astrocyte_1
4111,2796212800231100128,oligodendrocyte_progenitor_2
4112,2795103300232100255,DH_ex_Sox5
4113,2946331700000012474,MV_in_Gabra1
4114,2656144900474200050,astrocyte_1
4115,2796212800452100100,oligodendrocyte_progenitor_2
4116,2796212800980100312,DH_ex_Reln/Nmur2
4117,2945606900000009940,oligodendrocyte_progenitor_2
4118,2796212800397100268,oligodendrocyte_progenitor_2
4119,2795903600268100250,oligodendrocyte_progenitor_2
4120,2787445900361100302,oligodendrocyte_progenitor_2
4121,2787445900661100012,oligodendrocyte_progenitor_2
4122,2656144900235100234,DH_ex_Gpr83
4123,2787889600134100102,oligodendrocyte_progenitor_2
4124,2795103300153100107,oligodendrocyte_progenitor_2
4125,2787445900623100215,oligodendrocyte_progenitor_2
4126,2707737900035100015,oligodendrocyte_progenitor_2
4127,2707604700343200167,oligodendrocyte_progenitor_2
4128,2787889600132100052,alpha_motoneuron
4129,2787445900822100018,oligodendrocyte_progenitor_2
4130,2707604800035100204,oligodendrocyte_progenitor_2
4131,2787889600244100005,oligodendrocyte_progenitor_2
4132,2795584800361100068,oligodendrocyte_progenitor_2
4133,2707604800383200154,oligodendrocyte_progenitor_2
4134,2787445900550100051,DH_ex_Reln/Nmur2
4135,2707604000067100089,oligodendrocyte_progenitor_2
4136,2795103300119100166,oligodendrocyte_progenitor_2
4137,2795584800457100229,oligodendrocyte_progenitor_2
4138,2796212800593100268,oligodendrocyte_progenitor_2
4139,2707604800081100190,oligodendrocyte_progenitor_2
4140,2707604000069100133,oligodendrocyte_progenitor_2
4141,2796212800395100060,alpha_motoneuron
4142,2726544600133100095,DH_ex_Sox5/Tac1
4143,2795584800100100090,oligodendrocyte_progenitor_2
4144,2787445900787100042,oligodendrocyte_progenitor_2
4145,2787889600129100224,oligodendrocyte_progenitor_2
4146,2796212800594100112,DH_in_Npy
4147,2795103300411100048,MV_in_Sema5b
4148,2795584800203100252,oligodendrocyte_progenitor_2
4149,2795584800124100128,oligodendrocyte_progenitor_2
4150,2787445900172100036,DM_ex_Zfhx3
4151,2656144900583100038,MV_in_Sema5b
4152,2656144900558100064,astrocyte_1
4153,2787889600353100105,MV_ex_Syt2
4154,2656144900608100061,M_ex_Vsx2
4155,2795584800447100098,DH_in_Npy2r
4156,2656144900561100045,DH_ex_Sox5
4157,2787445900323100239,oligodendrocyte_progenitor_2
4158,2707604800403100218,oligodendrocyte_progenitor_2
4159,2795584800383100181,DH_in_Npy
4160,2707604000011100071,oligodendrocyte_progenitor_2
4161,2656144900557100234,astrocyte_1
4162,2707737900087100058,MV_in_Gabra1
4163,2945606900000001756,oligodendrocyte_progenitor_2
4164,2656144900111100097,astrocyte_1
4165,2707604800322100214,oligodendrocyte_progenitor_2
4166,2945606900000006612,oligodendrocyte_progenitor_2
4167,2787889600127100075,oligodendrocyte_progenitor_2
4168,2795103300232100240,DH_ex_Reln/Nmur2
4169,2795103300365100126,oligodendrocyte_progenitor_2
4170,2946331700000019105,astrocyte_1
4171,2787445900547100025,oligodendrocyte_progenitor_2
4172,2795903600300100016,oligodendrocyte_progenitor_2
4173,2707604800219200109,oligodendrocyte_progenitor_2
4174,2787889600195200179,oligodendrocyte_progenitor_2
4175,2787445900174100108,oligodendrocyte_progenitor_2
4176,2946331700000010557,astrocyte_1
4177,2707737900133100031,astrocyte_2
4178,2787445900265200175,DH_in_Pdyn
4179,2656144900582100194,astrocyte_1
4180,2787445900284100140,DH_in_Cdh3
4181,2795584800205100011,visceral_motoneuron
4182,2795584800447100190,MV_ex_Syt2
4183,2787445900088100014,MV_in_Gm26673
4184,2795903600670100181,oligodendrocyte_progenitor_2
4185,2707604800283100101,DH_in_Npy
4186,2787889600480100212,oligodendrocyte_progenitor_2
4187,2707737900020100176,oligodendrocyte_progenitor_2
4188,2795103300311100153,oligodendrocyte_progenitor_2
4189,2707737900021100215,MV_ex_Syt2
4190,2787445900726100087,DH_ex_Gpr83
4191,2795903600694200096,oligodendrocyte_progenitor_2
4192,2795903600300100094,DH_ex_Grp
4193,2787445900300100143,oligodendrocyte_progenitor_2
4194,2707604800055200105,oligodendrocyte_progenitor_2
4195,2795584800707100074,MV_ex_Shox2
4196,2796212800395100023,oligodendrocyte_progenitor_2
4197,2787889600360100128,oligodendrocyte_progenitor_2
4198,2787889600398100105,oligodendrocyte_progenitor_2
4199,2787445900545100244,DH_in_Cdh3
4200,2796212800951100055,MV_in_Gm26673
4201,2707604700200100129,oligodendrocyte_progenitor_2
4202,2787445900549200137,oligodendrocyte_progenitor_2
4203,2787445900499100106,MV_ex_Shox2
4204,2795103300380100154,oligodendrocyte_progenitor_2
4205,2707604800242100246,oligodendrocyte_progenitor_2
4206,2707604800013100070,oligodendrocyte_progenitor_2
4207,2795584800421100195,oligodendrocyte_progenitor_2
4208,2796212800441100098,DH_ex_Nmu/Tac2
4209,2795584800413100210,oligodendrocyte_progenitor_2
4210,2796212800428100044,oligodendrocyte_progenitor_2
4211,2787445900807100026,oligodendrocyte_progenitor_2
4212,2656143800002100104,oligodendrocyte_progenitor_2
4213,2656144900263100248,astrocyte_1
4214,2795103300181100042,MV_in_Esrrb
4215,2787889600351100210,oligodendrocyte_progenitor_2
4216,2787889600196100073,oligodendrocyte_progenitor_2
4217,2787889600351200155,M_ex_Vsx2
4218,2656144900264100117,astrocyte_1
4219,2656144900110100150,DH_in_Pdyn/Gal
4220,2796212800142100307,DH_in_Pdyn/Gal
4221,2787889600449100115,MV_in_Gm26673
4222,2796212800921100140,astrocyte_2
4223,2787445900173100057,oligodendrocyte_progenitor_2
4224,2787445900657200032,oligodendrocyte_progenitor_2
4225,2707604000068100031,oligodendrocyte_progenitor_2
4226,2707604800242100186,oligodendrocyte_progenitor_2
4227,2656143800127100065,oligodendrocyte_progenitor_2
4228,2707604700251100103,DH_in_Npy2r
4229,2795903600301100200,oligodendrocyte_progenitor_2
4230,2796212800386100156,M_ex_Vsx2
4231,2795103300400100122,DH_ex_Reln
4232,2787445900249100094,oligodendrocyte_2
4233,2795903600347100127,oligodendrocyte_progenitor_2
4234,2787445900300100096,oligodendrocyte_progenitor_2
4235,2796212800207100227,oligodendrocyte_progenitor_2
4236,2796212800849100029,oligodendrocyte_progenitor_2
4237,2787889600231100110,oligodendrocyte_progenitor_2
4238,2796212800423100074,DH_ex_Gpr83
4239,2787889600478100024,M_ex_Vsx2
4240,2787445900298100071,oligodendrocyte_progenitor_2
4241,2795584800202100263,oligodendrocyte_progenitor_2
4242,2707604700130100085,oligodendrocyte_progenitor_2
4243,2726562700099100024,oligodendrocyte_precursor_cell
4244,2795584800410100174,oligodendrocyte_progenitor_2
4245,2795584800240100142,oligodendrocyte_progenitor_2
4246,2707737900088100031,MV_ex_Syt2
4247,2795584800237100088,DH_ex_Nmu/Tac2
4248,2796212800978100185,oligodendrocyte_progenitor_2
4249,2787445900087100066,oligodendrocyte_progenitor_2
4250,2796212800461100030,oligodendrocyte_progenitor_2
4251,2795903600322100124,DH_ex_Prkcg/Rxfp1
4252,2787445900097100156,oligodendrocyte_progenitor_2
4253,2707604800122100027,oligodendrocyte_progenitor_2
4254,2656143800153100186,oligodendrocyte_progenitor_2
4255,2795903600480100029,oligodendrocyte_progenitor_2
4256,2796212800812100022,DH_ex_Reln/Npff
4257,2946331700000019986,oligodendrocyte_progenitor_2
4258,2787889600059100169,oligodendrocyte_progenitor_2
4259,2795584800497100050,oligodendrocyte_progenitor_2
4260,2707604800382100288,MV_in_Esrrb
4261,2795103300332100121,visceral_motoneuron
4262,2787445900286100034,oligodendrocyte_progenitor_2
4263,2795584800185100374,DH_in_Pdyn
4264,2787445900051100018,DH_ex_Reln
4265,2707604000140100236,DH_ex_Reln/Nmur2
4266,2787445900548100191,oligodendrocyte_progenitor_2
4267,2726562700236200073,oligodendrocyte_progenitor_2
4268,2656144900590100147,astrocyte_1
4269,2795903600437100198,oligodendrocyte_progenitor_2
4270,2795584800414100103,oligodendrocyte_progenitor_2
4271,2796212800263200117,oligodendrocyte_progenitor_2
4272,2656144900264100084,astrocyte_1
4273,2707604700247100014,M_in_Tfap2b
4274,2787445900288100051,oligodendrocyte_progenitor_2
4275,2795903600437100208,oligodendrocyte_progenitor_2
4276,2795903600266100057,oligodendrocyte_progenitor_2
4277,2787889600412100011,DH_ex_Reln/Nmur2
4278,2946331700000008180,DH_in_Npy
4279,2946331700000012524,DH_ex_Nmu/Tac2
4280,2707604700061100043,oligodendrocyte_progenitor_2
4281,2656144900447100182,astrocyte_1
4282,2656143800419100052,oligodendrocyte_progenitor_2
4283,2656144900590100224,M_in_Tfap2b
4284,2707604700272100275,oligodendrocyte_progenitor_2
4285,2795103300156100109,oligodendrocyte_progenitor_2
4286,2795584800205100132,MV_in_Gabra1
4287,2795103300446100268,DH_ex_Sox5
4288,2787445900544100141,DH_ex_Grpr
4289,2787889600318100047,oligodendrocyte_progenitor_2
4290,2787445900052100146,DH_ex_Nmu/Tac2
4291,2787445900095100008,oligodendrocyte_progenitor_2
4292,2707737900073200091,oligodendrocyte_progenitor_2
4293,2787889600477200027,oligodendrocyte_progenitor_2
4294,2795103300447100148,oligodendrocyte_progenitor_2
4295,2945606900000004751,DH_in_Cdh3
4296,2795103300194100337,DH_in_Npy
4297,2656144900615100203,astrocyte_1
4298,2795903600322100118,DH_ex_Nmu/Tac2
4299,2726543700097100313,oligodendrocyte_progenitor_2
4300,2787445900464100054,oligodendrocyte_progenitor_2
4301,2945606900000010133,DH_ex_Gpr83
4302,2795103300063100209,DH_ex_Sox5
4303,2787445900623100066,MV_in_Gabra1
4304,2795584800202100150,oligodendrocyte_progenitor_2
4305,2787445900622100024,oligodendrocyte_progenitor_2
4306,2796212800362100123,MV_in_Sema5b
4307,2795584800413100112,oligodendrocyte_progenitor_2
4308,2796212800451100154,oligodendrocyte_progenitor_2
4309,2787889600232100161,oligodendrocyte_progenitor_2
4310,2707604700250100083,DM_ex_Zfhx3
4311,2707604700085100044,oligodendrocyte_progenitor_2
4312,2707737900049100187,DH_in_Cdh3
4313,2946331700000018805,DH_in_Npy2r
4314,2795103300400100145,DH_ex_Sox5
4315,2787445900284100137,DH_in_Rorb
4316,2946331700000004465,oligodendrocyte_progenitor_2
4317,2787889600056100114,oligodendrocyte_progenitor_2
4318,2656144900164100064,astrocyte_1
4319,2795903600352100073,oligodendrocyte_progenitor_2
4320,2707737900088100239,oligodendrocyte_progenitor_2
4321,2796212800526100160,oligodendrocyte_progenitor_2
4322,2796212800919100038,oligodendrocyte_progenitor_2
4323,2795584800450100157,oligodendrocyte_progenitor_2
4324,2707604700082100029,oligodendrocyte_progenitor_2
4325,2787445900253100287,DH_in_Cdh3
4326,2787445900170100194,oligodendrocyte_progenitor_2
4327,2656143800128100230,oligodendrocyte_progenitor_2
4328,2795103300084100216,oligodendrocyte_progenitor_2
4329,2796212800455100174,oligodendrocyte_progenitor_2
4330,2796212800855100249,MV_in_Gabra1
4331,2795103300441100030,oligodendrocyte_progenitor_2
4332,2726543700506100050,MV_in_Esrrb
4333,2656144900474100106,astrocyte_1
4334,2707604700412100082,DH_ex_Nmu/Tac2
4335,2656144900111100226,DM_ex_Zfhx3
4336,2787889600131100110,oligodendrocyte_progenitor_2
4337,2795903600453100265,M_ex_Vsx2
4338,2656144900165100120,astrocyte_1
4339,2787445900098100204,DH_in_Pdyn/Gal
4340,2726544600191100130,DH_ex_Nmu/Tac2
4341,2946331700000020413,astrocyte_1
4342,2795103300164100088,alpha_motoneuron
4343,2707604800060100165,oligodendrocyte_progenitor_2
4344,2795903600355100083,DH_in_Cdh3
4345,2707604800119200009,oligodendrocyte_progenitor_2
4346,2787889600386100158,MV_in_Gm26673
4347,2946331700000015008,astrocyte_1
4348,2707604700070100079,oligodendrocyte_progenitor_2
4349,2787889600451100115,oligodendrocyte_progenitor_2
4350,2656144900034200010,astrocyte_1
4351,2796212800779100078,oligodendrocyte_progenitor_2
4352,2707604000101100053,DH_ex_Nmu/Tac2
4353,2946331700000021509,astrocyte_1
4354,2787445900390100128,oligodendrocyte_progenitor_2
4355,2787445900822100099,DH_in_Cdh3
4356,2796212800208200185,astrocyte_1
4357,2656144900535100028,astrocyte_1
4358,2795103300376100111,alpha_motoneuron
4359,2796212800397100057,oligodendrocyte_progenitor_2
4360,2656143800079100147,MV_ex_Syt2
4361,2795584800713100127,DH_in_Pdyn
4362,2795103300154100100,oligodendrocyte_progenitor_2
4363,2787445900753100174,oligodendrocyte_progenitor_2
4364,2787889600616100075,oligodendrocyte_progenitor_2
4365,2796212800530100059,oligodendrocyte_progenitor_2
4366,2726562800059100090,oligodendrocyte_progenitor_2
4367,2707737900045100044,oligodendrocyte_progenitor_2
4368,2795903600114100183,M_ex_Vsx2
4369,2656143800418100082,visceral_motoneuron
4370,2795903600373100194,oligodendrocyte_progenitor_2
4371,2795903600668100107,oligodendrocyte_progenitor_2
4372,2787889600408100222,MV_in_Gabra1
4373,2796212800617100017,MV_in_Esrrb
4374,2795903600348100281,DH_in_Rorb
4375,2946331700000003391,oligodendrocyte_progenitor_2
4376,2787889600387100065,MV_in_Gm26673
4377,2796212800592100090,alpha_motoneuron
4378,2946331700000005599,astrocyte_1
4379,2707604800185100018,oligodendrocyte_progenitor_2
4380,2796212800528100097,MV_in_Gabra1
4381,2946331700000014914,astrocyte_1
4382,2726544600404200076,oligodendrocyte_progenitor_2
4383,2707604800219100140,oligodendrocyte_progenitor_2
4384,2707737900049100121,oligodendrocyte_progenitor_2
4385,2796212800617200075,oligodendrocyte_progenitor_2
4386,2656143800129100141,oligodendrocyte_progenitor_2
4387,2795584800458100073,oligodendrocyte_progenitor_2
4388,2656143800192100011,oligodendrocyte_progenitor_2
4389,2946331700000017628,astrocyte_1
4390,2787889600451100170,alpha_motoneuron
4391,2795584800708100070,M_ex_Vsx2
4392,2796212801044100034,DH_in_Npy
4393,2787889600230100024,oligodendrocyte_progenitor_2
4394,2796212800657100050,alpha_motoneuron
4395,2656144900288100057,astrocyte_1
4396,2787889600554100065,oligodendrocyte_progenitor_2
4397,2707604800014100137,DM_ex_Zfhx3
4398,2707737900036100050,oligodendrocyte_progenitor_2
4399,2945606900000014493,oligodendrocyte_progenitor_2
4400,2707604700224100201,oligodendrocyte_progenitor_2
4401,2787445900656100025,M_ex_Vsx2
4402,2787445900195100080,oligodendrocyte_progenitor_2
4403,2787889600266100053,M_ex_Vsx2
4404,2707604700316100114,oligodendrocyte_progenitor_2
4405,2726562800078100160,DH_ex_Nmu/Tac2
4406,2795584800161100209,oligodendrocyte_progenitor_2
4407,2796212800231100186,MV_in_Gabra1
4408,2787889600312100060,oligodendrocyte_progenitor_2
4409,2656144900535100166,astrocyte_1
4410,2796212800595100183,DH_ex_Nmu/Tac2
4411,2787445900328100077,oligodendrocyte_progenitor_2
4412,2795103300230100101,oligodendrocyte_progenitor_2
4413,2787445900753200090,oligodendrocyte_progenitor_2
4414,2707604700389100156,oligodendrocyte_progenitor_2
4415,2656144300147100263,DM_ex_Zfhx3
4416,2787445900394200081,oligodendrocyte_progenitor_2
4417,2946331700000007236,alpha_motoneuron
4418,2656143800215100046,MV_in_Gm26673
4419,2795103300160100308,MV_in_Sema5b
4420,2656144900542100265,astrocyte_1
4421,2707604800239100111,alpha_motoneuron
4422,2795584800457200172,MV_in_Gabra1
4423,2787445900805100055,DH_ex_Grpr
4424,2707604800221100081,oligodendrocyte_progenitor_2
4425,2945606900000000788,oligodendrocyte_progenitor_2
4426,2945606900000001492,DH_in_Npy2r
4427,2656143800419100155,oligodendrocyte_progenitor_2
4428,2787445900500100018,oligodendrocyte_progenitor_2
4429,2787445900859100039,oligodendrocyte_progenitor_2
4430,2707604700067100153,oligodendrocyte_progenitor_2
4431,2787889600481100175,oligodendrocyte_progenitor_2
4432,2795903600185100110,oligodendrocyte_progenitor_2
4433,2795584800427100154,oligodendrocyte_progenitor_2
4434,2707737900048100095,oligodendrocyte_progenitor_2
4435,2707604800034100144,M_in_Tfap2b
4436,2795584800201100057,oligodendrocyte_progenitor_2
4437,2946331700000000747,alpha_motoneuron
4438,2726544200059200154,DM_ex_Zfhx3
4439,2796212800945100032,oligodendrocyte_progenitor_2
4440,2787445900686100225,DH_in_Npy2r
4441,2707604800082100234,oligodendrocyte_progenitor_2
4442,2787889600445100185,oligodendrocyte_progenitor_2
4443,2795903600481100028,MV_ex_Syt2
4444,2795903600295100067,oligodendrocyte_progenitor_2
4445,2656143800367100123,MV_in_Gm26673
4446,2787445900325100180,MV_in_Esrrb
4447,2787445900681100189,DH_ex_Sox5/Tac1
4448,2656144900350100038,astrocyte_1
4449,2796212800812100166,DH_ex_Sox5
4450,2787445900226100056,DH_in_Npy2r
